-160.20746;811.32245;2505.1687;1.0; -180.87349;523.7944;2508.0432;1.0; -348.09857;525.18646;2547.7715;1.0; -394.5338;225.7904;2618.0044;1.0; -390.9849;-80.5675;2560.4019;1.0; -13.648391;522.40234;2468.315;1.0; 41.742043;218.7854;2404.1992;1.0; -47.06309;-12.559618;2192.995;1.0; -176.77254;288.30435;2533.5564;1.0; -264.69653;53.58036;2580.9324;1.0; -213.86641;-453.94238;2602.0833;1.0; -175.47119;-882.1317;2693.0715;1.0; -80.64665;52.048252;2537.2068;1.0; -35.833717;-304.23578;2838.462;1.0; -78.52728;-550.6477;3151.0078;1.0; 
-159.79128;811.35596;2504.2444;1.0; -180.73517;523.9193;2508.2876;1.0; -347.62378;525.48785;2549.9836;1.0; -392.3219;224.51282;2617.5173;1.0; -391.09958;-80.52098;2565.211;1.0; -13.846579;522.3507;2466.5918;1.0; 37.396763;216.98857;2397.8555;1.0; -42.39926;-9.6418705;2191.997;1.0; -177.32375;289.09647;2530.776;1.0; -267.1786;55.150238;2576.566;1.0; -216.19434;-451.09363;2600.4783;1.0; -174.52213;-878.582;2687.861;1.0; -80.64604;53.39703;2529.9622;1.0; -41.759445;-299.94293;2824.7664;1.0; -93.2697;-558.20667;3141.1287;1.0; 
-159.79128;811.35596;2504.2444;1.0; -180.73517;523.9193;2508.2876;1.0; -347.62378;525.48785;2549.9836;1.0; -392.3219;224.51282;2617.5173;1.0; -391.09958;-80.52098;2565.211;1.0; -13.846579;522.3507;2466.5918;1.0; 37.396763;216.98857;2397.8555;1.0; -42.39926;-9.6418705;2191.997;1.0; -177.32375;289.09647;2530.776;1.0; -267.1786;55.150238;2576.566;1.0; -216.19434;-451.09363;2600.4783;1.0; -174.52213;-878.582;2687.861;1.0; -80.64604;53.39703;2529.9622;1.0; -41.759445;-299.94293;2824.7664;1.0; -93.2697;-558.20667;3141.1287;1.0; 
-159.64233;811.8069;2503.4292;1.0; -181.77797;524.04144;2506.4158;1.0; -348.13052;526.51965;2551.84;1.0; -389.96915;219.0295;2623.6047;1.0; -393.85446;-75.90328;2563.873;1.0; -15.42542;521.56323;2460.9915;1.0; 37.252678;216.57724;2393.3186;1.0; -29.054522;-14.663654;2205.5483;1.0; -179.61685;289.68646;2527.116;1.0; -269.38483;56.700993;2572.9185;1.0; -218.17871;-449.2477;2599.3662;1.0; -171.13106;-884.45215;2691.6418;1.0; -85.52664;53.961987;2522.7139;1.0; -40.004856;-294.37985;2836.8027;1.0; -79.94397;-576.78107;3155.323;1.0; 
-158.19777;811.45844;2503.713;1.0; -180.97067;523.95856;2508.0652;1.0; -347.94632;527.42456;2554.279;1.0; -387.2195;215.80318;2626.1526;1.0; -387.67136;-80.836426;2577.5503;1.0; -13.995036;520.49255;2461.8513;1.0; 38.297604;213.89796;2394.6296;1.0; -8.907753;-25.513288;2223.759;1.0; -179.84964;287.67786;2529.8364;1.0; -272.9174;53.352295;2577.6763;1.0; -217.99065;-447.39334;2598.7007;1.0; -171.14406;-887.95514;2690.2424;1.0; -84.53981;49.44205;2525.539;1.0; -37.135235;-293.2687;2842.0203;1.0; -81.24473;-660.67065;3061.1821;1.0; 
-159.33133;811.3868;2505.8782;1.0; -180.18108;523.82465;2509.7412;1.0; -347.68237;527.0997;2555.2139;1.0; -386.3362;218.41515;2626.7314;1.0; -387.2119;-76.39367;2564.1738;1.0; -12.67976;520.54956;2464.2688;1.0; 38.75113;212.79105;2397.416;1.0; 12.066113;-31.909248;2242.3813;1.0; -178.91205;287.82828;2531.413;1.0; -273.35925;53.70343;2579.0696;1.0; -219.59552;-451.76523;2599.3918;1.0; -176.84392;-908.53265;2689.5544;1.0; -81.92679;49.960438;2527.1003;1.0; -34.49351;-317.232;2819.587;1.0; -84.588036;-690.5776;3049.1875;1.0; 
-159.03725;810.7655;2508.4585;1.0; -179.73174;523.932;2509.6057;1.0; -347.6527;526.432;2553.1963;1.0; -387.82312;218.62498;2620.963;1.0; -379.05133;-84.37123;2555.389;1.0; -11.810745;521.432;2466.0154;1.0; 43.514065;203.18347;2418.3315;1.0; 36.66628;-48.59563;2270.1306;1.0; -177.57185;287.27338;2531.499;1.0; -270.7472;52.03408;2578.1401;1.0; -219.36082;-455.97098;2602.0447;1.0; -171.7828;-914.6727;2696.7405;1.0; -80.07675;49.19539;2528.6443;1.0; -32.572052;-348.72076;2775.5056;1.0; -88.26046;-729.9666;3009.3853;1.0; 
-160.19476;811.04535;2509.9211;1.0; -179.9381;523.493;2509.6567;1.0; -349.53467;523.1029;2544.475;1.0; -389.13483;211.30287;2611.5293;1.0; -376.72144;-86.47191;2536.7632;1.0; -10.341518;523.88306;2474.8384;1.0; 66.20698;206.42982;2461.0508;1.0; 57.47708;-63.963898;2311.7288;1.0; -173.412;280.67273;2538.7246;1.0; -269.40787;37.61668;2588.8403;1.0; -226.1015;-476.16968;2613.047;1.0; -166.46115;-930.202;2710.694;1.0; -64.363945;38.08826;2546.7446;1.0; -56.289112;-430.6658;2654.3708;1.0; -66.96563;-957.0965;2753.7732;1.0; 
-161.00885;810.1701;2510.948;1.0; -179.54831;522.6788;2514.4329;1.0; -349.964;520.3387;2545.258;1.0; -389.12436;206.94481;2609.8816;1.0; -368.1376;-85.24043;2514.7612;1.0; -9.132633;525.01886;2483.6074;1.0; 73.65097;202.40701;2501.2656;1.0; 82.84738;-84.11585;2423.4106;1.0; -170.91328;276.70563;2543.4983;1.0; -270.41098;29.247662;2592.123;1.0; -237.978;-503.21982;2639.7998;1.0; -164.99715;-961.3639;2718.3228;1.0; -54.14554;32.217304;2553.0044;1.0; -41.92607;-438.7396;2631.9573;1.0; -61.40808;-948.1537;2746.5264;1.0; 
-161.65778;810.24884;2512.6501;1.0; -179.47156;522.8474;2522.1958;1.0; -349.62625;518.8848;2549.6042;1.0; -386.7728;206.1705;2612.368;1.0; -370.33688;-84.27659;2535.8523;1.0; -9.31684;526.81;2494.7876;1.0; 75.62555;203.55505;2523.5144;1.0; 102.617836;-83.628586;2502.292;1.0; -170.89978;267.94543;2538.558;1.0; -266.78735;10.61081;2571.7466;1.0; -238.82545;-509.06332;2644.306;1.0; -160.02641;-956.4082;2718.528;1.0; -57.86865;15.476115;2538.0942;1.0; -38.8131;-458.36603;2581.3596;1.0; -66.79554;-953.0116;2752.6465;1.0; 
