-31.99888;799.2538;2531.7144;1.0; -12.080754;521.8289;2530.6262;1.0; -177.81158;530.6542;2533.4832;1.0; -197.91946;495.3465;2319.8318;1.0; -89.66267;593.4279;2174.673;1.0; 153.65007;513.0037;2527.7693;1.0; 162.9162;320.6504;2402.8518;1.0; 56.271034;566.01636;2304.9343;1.0; -23.754612;305.07434;2522.99;1.0; -142.06303;93.99805;2517.192;1.0; -168.89795;-426.088;2563.6204;1.0; -153.1055;-894.14105;2662.4258;1.0; 71.20609;82.64142;2513.5156;1.0; 73.62553;-430.9007;2538.1443;1.0; 67.1207;-928.7682;2631.2002;1.0; 
-29.587164;798.6244;2531.9717;1.0; -4.470626;514.26117;2531.3977;1.0; -173.75511;526.9788;2532.8765;1.0; -200.9635;498.47495;2314.1821;1.0; -116.37089;629.96454;2028.376;1.0; 164.81386;501.54346;2529.919;1.0; 172.81425;322.29453;2393.0042;1.0; 53.07851;560.3576;2252.2961;1.0; -20.489527;302.24142;2521.0132;1.0; -140.41747;98.02798;2511.5364;1.0; -168.8041;-413.8097;2561.4524;1.0; -155.06526;-893.712;2663.6936;1.0; 67.400604;82.41542;2509.721;1.0; 72.87308;-430.70248;2536.1824;1.0; 66.958015;-929.7733;2628.875;1.0; 
-29.587164;798.6244;2531.9717;1.0; -4.470626;514.26117;2531.3977;1.0; -173.75511;526.9788;2532.8765;1.0; -200.9635;498.47495;2314.1821;1.0; -116.37089;629.96454;2028.376;1.0; 164.81386;501.54346;2529.919;1.0; 172.81425;322.29453;2393.0042;1.0; 53.07851;560.3576;2252.2961;1.0; -20.489527;302.24142;2521.0132;1.0; -140.41747;98.02798;2511.5364;1.0; -168.8041;-413.8097;2561.4524;1.0; -155.06526;-893.712;2663.6936;1.0; 67.400604;82.41542;2509.721;1.0; 72.87308;-430.70248;2536.1824;1.0; 66.958015;-929.7733;2628.875;1.0; 
-20.463093;794.697;2533.8472;1.0; -3.6763096;510.47467;2524.871;1.0; -170.8941;524.5252;2524.4534;1.0; -219.40358;490.3274;2324.0752;1.0; 27.218899;654.48834;2127.2095;1.0; 163.54147;496.42413;2525.289;1.0; 172.05424;313.22644;2358.0728;1.0; 77.76767;511.03564;2170.6702;1.0; -21.134806;302.44534;2516.3684;1.0; -141.25601;103.04229;2507.6091;1.0; -169.53687;-405.03308;2558.3896;1.0; -156.78522;-890.26184;2660.6577;1.0; 64.069405;85.78973;2508.122;1.0; 72.66313;-432.17877;2538.7644;1.0; 67.80547;-931.6834;2630.6802;1.0; 
-23.132374;796.368;2534.3186;1.0; -6.700564;513.8292;2526.2737;1.0; -175.46675;527.9909;2532.2058;1.0; -245.39163;421.6461;2394.7363;1.0; -130.23634;648.58813;2167.2148;1.0; 162.06563;499.66757;2520.3416;1.0; 158.79587;341.19574;2319.011;1.0; -10.345695;592.5038;2271.997;1.0; -24.560392;304.64328;2517.5552;1.0; -145.36404;104.09566;2512.4553;1.0; -169.78316;-406.52036;2559.709;1.0; -156.04163;-881.5106;2658.7593;1.0; 60.523605;86.81903;2505.2183;1.0; 73.445564;-435.65405;2539.2292;1.0; 69.37134;-934.9288;2631.274;1.0; 
-23.132374;796.368;2534.3186;1.0; -6.700564;513.8292;2526.2737;1.0; -175.46675;527.9909;2532.2058;1.0; -245.39163;421.6461;2394.7363;1.0; -130.23634;648.58813;2167.2148;1.0; 162.06563;499.66757;2520.3416;1.0; 158.79587;341.19574;2319.011;1.0; -10.345695;592.5038;2271.997;1.0; -24.560392;304.64328;2517.5552;1.0; -145.36404;104.09566;2512.4553;1.0; -169.78316;-406.52036;2559.709;1.0; -156.04163;-881.5106;2658.7593;1.0; 60.523605;86.81903;2505.2183;1.0; 73.445564;-435.65405;2539.2292;1.0; 69.37134;-934.9288;2631.274;1.0; 
-23.221066;796.68;2534.327;1.0; -19.266045;524.9737;2530.5583;1.0; -193.0008;534.81036;2543.6887;1.0; -237.61774;412.86652;2397.6084;1.0; -128.70895;634.92084;2219.8628;1.0; 154.4687;515.137;2517.4282;1.0; 141.64963;387.89447;2284.3096;1.0; -15.295348;604.31616;2269.9553;1.0; -32.300568;312.44965;2517.3047;1.0; -145.63417;105.6044;2511.631;1.0; -169.71547;-410.0362;2561.5867;1.0; -156.46083;-880.8348;2660.5977;1.0; 54.96399;94.246765;2496.4707;1.0; 74.02616;-433.12564;2538.0571;1.0; 70.6105;-930.40356;2630.2576;1.0; 
-22.9214;798.9942;2534.813;1.0; -38.751022;526.53687;2526.1243;1.0; -203.70609;528.7178;2545.9275;1.0; -229.31505;392.91284;2405.9417;1.0; -131.09167;621.38525;2273.4646;1.0; 126.20404;524.35596;2506.321;1.0; 114.16178;427.0691;2281.208;1.0; -12.657639;621.4239;2262.395;1.0; -43.021927;314.23764;2513.9292;1.0; -145.04701;103.23085;2513.4697;1.0; -168.57576;-408.6296;2564.087;1.0; -155.40137;-885.7182;2663.2485;1.0; 50.461346;100.64597;2489.9985;1.0; 73.73194;-426.18512;2534.8704;1.0; 70.16861;-923.3749;2627.668;1.0; 
-22.1548;800.53455;2536.6243;1.0; -44.54413;544.6655;2521.3142;1.0; -211.29208;544.9128;2549.1973;1.0; -223.32759;405.40405;2410.1326;1.0; -143.9623;639.9178;2327.108;1.0; 122.20383;544.4183;2493.4314;1.0; 119.021095;426.41434;2279.3696;1.0; -20.286963;610.7679;2209.2756;1.0; -46.549328;324.21323;2511.2773;1.0; -145.14218;103.90415;2517.3914;1.0; -168.40846;-413.7229;2566.6575;1.0; -155.60963;-887.38605;2665.382;1.0; 48.033127;103.61773;2485.0894;1.0; 73.22978;-423.46484;2532.262;1.0; 72.098236;-914.771;2621.8496;1.0; 
-22.1548;800.53455;2536.6243;1.0; -44.54413;544.6655;2521.3142;1.0; -211.29208;544.9128;2549.1973;1.0; -223.32759;405.40405;2410.1326;1.0; -143.9623;639.9178;2327.108;1.0; 122.20383;544.4183;2493.4314;1.0; 119.021095;426.41434;2279.3696;1.0; -20.286963;610.7679;2209.2756;1.0; -46.549328;324.21323;2511.2773;1.0; -145.14218;103.90415;2517.3914;1.0; -168.40846;-413.7229;2566.6575;1.0; -155.60963;-887.38605;2665.382;1.0; 48.033127;103.61773;2485.0894;1.0; 73.22978;-423.46484;2532.262;1.0; 72.098236;-914.771;2621.8496;1.0; 
-21.980255;800.7425;2536.9924;1.0; -44.36693;548.06915;2523.0852;1.0; -210.97032;548.68524;2555.8323;1.0; -220.95041;399.26205;2426.9143;1.0; -42.958366;598.182;2271.1755;1.0; 122.236465;547.45306;2490.3384;1.0; 111.819145;435.86298;2271.9985;1.0; 46.301716;529.1819;2011.1106;1.0; -47.479893;328.2528;2511.3833;1.0; -147.36903;108.79434;2518.7034;1.0; -168.70341;-412.11026;2566.4358;1.0; -156.33868;-884.866;2665.124;1.0; 46.18332;108.07859;2480.6594;1.0; 73.84442;-424.95145;2532.6506;1.0; 73.16267;-908.1828;2620.0151;1.0; 
-21.980255;800.7425;2536.9924;1.0; -44.36693;548.06915;2523.0852;1.0; -210.97032;548.68524;2555.8323;1.0; -220.95041;399.26205;2426.9143;1.0; -42.958366;598.182;2271.1755;1.0; 122.236465;547.45306;2490.3384;1.0; 111.819145;435.86298;2271.9985;1.0; 46.301716;529.1819;2011.1106;1.0; -47.479893;328.2528;2511.3833;1.0; -147.36903;108.79434;2518.7034;1.0; -168.70341;-412.11026;2566.4358;1.0; -156.33868;-884.866;2665.124;1.0; 46.18332;108.07859;2480.6594;1.0; 73.84442;-424.95145;2532.6506;1.0; 73.16267;-908.1828;2620.0151;1.0; 
-21.358004;801.11304;2537.1968;1.0; -43.587357;556.52167;2524.5005;1.0; -208.43124;557.5382;2560.107;1.0; -229.81276;357.77686;2467.7747;1.0; -44.92081;597.25275;2270.2925;1.0; 121.25653;555.5052;2488.8943;1.0; 87.74971;457.4416;2246.9634;1.0; -20.776197;611.6184;2164.249;1.0; -47.670578;333.98764;2511.9497;1.0; -148.83258;112.05222;2520.368;1.0; -168.59474;-406.88;2567.862;1.0; -154.36624;-889.9677;2668.9768;1.0; 45.32498;110.854965;2478.4297;1.0; 73.81148;-424.25916;2531.1138;1.0; 72.947914;-911.0864;2617.8826;1.0; 
-21.358004;801.11304;2537.1968;1.0; -43.587357;556.52167;2524.5005;1.0; -208.43124;557.5382;2560.107;1.0; -229.81276;357.77686;2467.7747;1.0; -44.92081;597.25275;2270.2925;1.0; 121.25653;555.5052;2488.8943;1.0; 87.74971;457.4416;2246.9634;1.0; -20.776197;611.6184;2164.249;1.0; -47.670578;333.98764;2511.9497;1.0; -148.83258;112.05222;2520.368;1.0; -168.59474;-406.88;2567.862;1.0; -154.36624;-889.9677;2668.9768;1.0; 45.32498;110.854965;2478.4297;1.0; 73.81148;-424.25916;2531.1138;1.0; 72.947914;-911.0864;2617.8826;1.0; 
